"Tags","Vendor","Title","Handle","Body (HTML)","Variant Price","Length","Length Unit","Width","Width Unit","Thickness","Thickness Unit","Variant Weight","Variant Weight Unit","URL","Image Src","Image Position"
"undefined","undefined","undefined","french-oak-mavericks-20-mil-91-in-w-x-60-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(305-sqftcase)-cx-s","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/ce45fdc5-1d8c-49d8-b01e-de90a0d24a8d/svn/mavericks-malibu-wide-plank-vinyl-plank-flooring-hdmlcl953rc-40_600.jpg","2"
"undefined","undefined","undefined","french-oak-mavericks-20-mil-91-in-w-x-60-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(305-sqftcase)-cx-s","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/1585a270-bd87-4331-980e-342ffacea3c7/main/1280x720/55s61ms/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","french-oak-mavericks-20-mil-91-in-w-x-60-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(305-sqftcase)-cx-s","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/1585a270-bd87-4331-980e-342ffacea3c7/main/1280x720/55s61ms/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","french-oak-mavericks-20-mil-91-in-w-x-60-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(305-sqftcase)-cx-s","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/1585a270-bd87-4331-980e-342ffacea3c7/main/1280x720/55s61ms/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","french-oak-mavericks-20-mil-91-in-w-x-60-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(305-sqftcase)-cx-s","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/1585a270-bd87-4331-980e-342ffacea3c7/main/1280x720/55s61ms/match/image.jpg?pubId=66036796001","6"
"""Flooring,Hardwood Flooring,Engineered Hardwood,Joist""","Malibu Wide Plank","Cardiff Maple 1/2 in. T x 7.5 in. W Water Resistant Wire Brushed Engineered Hardwood Flooring (23.3 sq. ft./case)","cardiff-maple-12-in-t-x-75-in-w-water-resistant-wire-brushed-engineered-hardwood-flooring-(233-sq-ftcase)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Upscale long length to 74.8 in. add value, elegance to your home</span></li><li data-testid=""bullet-list-item""><span>100% real Maple hardwood flooring adds value to your home</span></li><li data-testid=""bullet-list-item""><span>FloorScore certified with very durable low-gloss urethane finish</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Give your space a fresh update with this Malibu Wide Plank engineered hardwood flooring. Real maple wood adds visual interest, creating a vintage feel. Made for durability, it features seven-ply cross grain hardwood and a super-matte low gloss urethane finish.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Wood species: maple</span></li><li data-testid=""bullet-list-item""><span>1/2 in. thick x 7-1/2 in. W x 15 in. to 74.8 in. random length planks</span></li><li data-testid=""bullet-list-item""><span>Hardwood trim and moldings: item coordinates with 1/2 in. thick hardwood flooring</span></li><li data-testid=""bullet-list-item""><span>23.31 sq. ft. per case and case weight is 36.82 lbs.</span></li><li data-testid=""bullet-list-item""><span>Construction: seven-ply, cross grain, engineered hardwood flooring</span></li><li data-testid=""bullet-list-item""><span>Prefinished Cardiff light color, super-matte low gloss urethane finish, elegantly wire brushed</span></li><li data-testid=""bullet-list-item""><span>Planks have hand-rolled edges and ends</span></li><li data-testid=""bullet-list-item""><span>Janka wood hardness rating/resistance to denting: 1450</span></li><li data-testid=""bullet-list-item""><span>Appropriate grade for installation: all grades</span></li><li data-testid=""bullet-list-item""><span>Installation: glue, staple or float</span></li><li data-testid=""bullet-list-item""><span>Residential and light commercial use</span></li><li data-testid=""bullet-list-item""><span>Lifetime residential finish and structural warranty, five-year commercial finish warranty</span></li><li data-testid=""bullet-list-item""><span>Don't forget your coordinating trim and moldings</span></li><li data-testid=""bullet-list-item""><span>Shipping: all online orders for this item ship via parcel ground and may arrive in multiple boxes</span></li><li data-testid=""bullet-list-item""><span>Recommended you purchase a minimum of 10% overage to account for cuts</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/c/ab/best-hardwood-floors-for-your-home/9ba683603be9fa5395fab9062c9f8ef"" target=""_blank"">Click here to learn how to choose the Best Hardwood Floors for Your Home</a></span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 300194271</span><span><span>Internet #:</span> 816234024046</span><span><span>Model #:</span> HDMPTG046EF</span></div>","108.39","74.8","in","7.5","in","0.5","in","36.82","lb","https://www.homedepot.com/p/Malibu-Wide-Plank-Cardiff-Maple-1-2-in-T-x-7-5-in-W-Water-Resistant-Wire-Brushed-Engineered-Hardwood-Flooring-23-3-sq-ft-case-HDMPTG046EF/300194271","https://images.thdstatic.com/productImages/1414e77c-b2d0-4e0c-a577-9fd80d6245cb/svn/cardiff-malibu-wide-plank-engineered-hardwood-hdmptg046ef-64_600.jpg","1"
"undefined","undefined","undefined","cardiff-maple-12-in-t-x-75-in-w-water-resistant-wire-brushed-engineered-hardwood-flooring-(233-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/b19a04d2-5987-41dd-abc7-193695a14d9a/svn/cardiff-malibu-wide-plank-engineered-hardwood-hdmptg046ef-e1_600.jpg","2"
"undefined","undefined","undefined","cardiff-maple-12-in-t-x-75-in-w-water-resistant-wire-brushed-engineered-hardwood-flooring-(233-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/fc81e9b5-4fa5-47d7-956c-b0309468ab2e/1e3d2f2f-d0a0-4a93-a807-61e946c351b1/1280x720/match/image.jpg","3"
"undefined","undefined","undefined","cardiff-maple-12-in-t-x-75-in-w-water-resistant-wire-brushed-engineered-hardwood-flooring-(233-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/fc81e9b5-4fa5-47d7-956c-b0309468ab2e/1e3d2f2f-d0a0-4a93-a807-61e946c351b1/1280x720/match/image.jpg","4"
"undefined","undefined","undefined","cardiff-maple-12-in-t-x-75-in-w-water-resistant-wire-brushed-engineered-hardwood-flooring-(233-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/fc81e9b5-4fa5-47d7-956c-b0309468ab2e/1e3d2f2f-d0a0-4a93-a807-61e946c351b1/1280x720/match/image.jpg","5"
"undefined","undefined","undefined","cardiff-maple-12-in-t-x-75-in-w-water-resistant-wire-brushed-engineered-hardwood-flooring-(233-sq-ftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/fc81e9b5-4fa5-47d7-956c-b0309468ab2e/1e3d2f2f-d0a0-4a93-a807-61e946c351b1/1280x720/match/image.jpg","6"
"""Flooring,Tile,Porcelain Tile,Joist""","Ivy Hill Tile","Montgomery Ribbon Maple 24 in. x 48 in. Matte Porcelain Floor and Wall Tile (15.49 sq. ft./Case)","montgomery-ribbon-maple-24-in-x-48-in-matte-porcelain-floor-and-wall-tile-(1549-sq-ft-case)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Features a unique three-dimensional wood look</span></li><li data-testid=""bullet-list-item""><span>Perfect for kitchen and bathroom floors, walls, and backsplashes</span></li><li data-testid=""bullet-list-item""><span>Made for indoor and outdoor commercial and residential use</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>With a beaded body, the Montgomery Ribbon Porcelain Tile is a unique 3-dimensional, wood-look that will add a distinctive touch to a design. This matte, 24 in. x 48 in. tile mimics real maple wood with the appearance of a slight, grainy texture and pale color. Use on walls or floors, indoors or out.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>15.49 square feet per case, each case contains 2 pieces. Case weight equals 50 lbs.</span></li><li data-testid=""bullet-list-item""><span>Grade 1, first-quality porcelain tile for floor and wall use</span></li><li data-testid=""bullet-list-item""><span>24 in. width x 48 in. length x 10.5mm thick</span></li><li data-testid=""bullet-list-item""><span>Matte glazed finish with a medium sheen and moderate variation in tone</span></li><li data-testid=""bullet-list-item""><span>P.E.I. Rating IV has high resistance to abrasion and is suitable for heavy-duty residential and commercial floor installations such as entrances, commercial kitchens, hotels, exhibition and sales rooms with some dirt conditions</span></li><li data-testid=""bullet-list-item""><span>Vitreous flooring has water absorption of more than 0.5% but less than 3% for indoor use and some outdoor applications and is frost resistant</span></li><li data-testid=""bullet-list-item""><span>Completely frost resistant for indoor or outdoor applications</span></li><li data-testid=""bullet-list-item""><span>Residential and commercial use</span></li><li data-testid=""bullet-list-item""><span>Don't forget your coordinating trim pieces, grout, backerboard, thinset, and installation tools</span></li><li data-testid=""bullet-list-item""><span>All online orders for this item ship via parcel ground and may arrive in multiple boxes</span></li><li data-testid=""bullet-list-item""><span>It is recommended you purchase a minimum of 10% overage to account for design cuts and patterns.</span></li><li data-testid=""bullet-list-item""><span>With a range of formats from an uncommon ribbed body to a classic chevron, leaving behind traditional wood options will never be easier; available in 3 formats, 2 colors, and 2 sizes</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 313982178</span><span><span>Internet #:</span> 841497134638</span><span><span>Model #:</span> EXT3RD101072</span></div>","185.73","48","in","24","in","","undefined","","undefined","https://www.homedepot.com/p/Ivy-Hill-Tile-Montgomery-Ribbon-Maple-24-in-x-48-in-Matte-Porcelain-Floor-and-Wall-Tile-15-49-sq-ft-Case-EXT3RD101072/313982178","https://images.thdstatic.com/productImages/84598131-4334-4adb-a381-37bb48a81cb2/svn/maple-ivy-hill-tile-porcelain-tile-ext3rd101072-64_600.jpg","1"
"undefined","undefined","undefined","montgomery-ribbon-maple-24-in-x-48-in-matte-porcelain-floor-and-wall-tile-(1549-sq-ft-case)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/a328d06d-c20d-4407-9bac-6e061c48c3d5/svn/maple-ivy-hill-tile-porcelain-tile-ext3rd101072-e1_600.jpg","2"
"undefined","undefined","undefined","montgomery-ribbon-maple-24-in-x-48-in-matte-porcelain-floor-and-wall-tile-(1549-sq-ft-case)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/53ee72e7-ccf0-4721-a31f-a3e8b39fed53/main/1280x720/32s661ms/match/image.jpg?pubId=66036796001","3"
"undefined","undefined","undefined","montgomery-ribbon-maple-24-in-x-48-in-matte-porcelain-floor-and-wall-tile-(1549-sq-ft-case)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/53ee72e7-ccf0-4721-a31f-a3e8b39fed53/main/1280x720/32s661ms/match/image.jpg?pubId=66036796001","4"
"undefined","undefined","undefined","montgomery-ribbon-maple-24-in-x-48-in-matte-porcelain-floor-and-wall-tile-(1549-sq-ft-case)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/53ee72e7-ccf0-4721-a31f-a3e8b39fed53/main/1280x720/32s661ms/match/image.jpg?pubId=66036796001","5"
"undefined","undefined","undefined","montgomery-ribbon-maple-24-in-x-48-in-matte-porcelain-floor-and-wall-tile-(1549-sq-ft-case)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/jit/1834613806001/53ee72e7-ccf0-4721-a31f-a3e8b39fed53/main/1280x720/32s661ms/match/image.jpg?pubId=66036796001","6"
"""Flooring,Vinyl Flooring,Vinyl Plank Flooring,Joist""","Lifeproof","Woodacres Oak 6 MIL x 8.7 in. W x 48 in. L Click Lock Waterproof Luxury Vinyl Plank Flooring (20.1 sqft/case)","woodacres-oak-6-mil-x-87-in-w-x-48-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(201-sqftcase)","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Luxury vinyl flooring interlocks for a waterproof seal</span></li><li data-testid=""bullet-list-item""><span>Lifeproof offers maximum scratch and stain resistance</span></li><li data-testid=""bullet-list-item""><span>Anti-microbial flooring resists the growth of mold and mildew</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>For durability and versatility, add 100% waterproof Lifeproof Rigid Core luxury vinyl flooring to your home. Flooring is the foundation to any home and that's why we've formulated this product with beauty and durability in mind - families with kids and pets will enjoy exceptional flooring performance. Lifeproof is an easy DIY or PRO installation - the pre-attached underlayment is quiet and comfortable underfoot. Install throughout your home in the bathroom, kitchen, basement and living areas - simply drop, lock, and tap into place and the room is done. Worried about wear and tear? The surface of Lifeproof flooring is coated with ultimate scratch and stain resistance. This flooring has an Ultra-Fresh treatment on the flooring surface to inhibit the growth of mold and mildew that causes odor and stains. Lifeproof flooring is embossed to look and feel like authentic hardwood, without all of the typical maintenance concerns. Cleaning your floor has never been easier - just sweep, vacuum, or damp mop with a pH neutral cleaner. Lifeproof is FloorScore Certified, phthalate and formaldehyde free; giving you confidence you made the right flooring choice for your family! Backed by a Lifetime Residential Warranty. 100% Lifeproof, 0% worries.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Embossed; low gloss; authentic design</span></li><li data-testid=""bullet-list-item""><span>7 mm thickness x 8.7 in. width x 47.6 in. length; 6 mil wear layer</span></li><li data-testid=""bullet-list-item""><span>100% waterproof; can be installed in most rooms of your home or business - Above, On or Below grade</span></li><li data-testid=""bullet-list-item""><span>Can be installed over most existing surfaces including tile, wood, concrete and vinyl</span></li><li data-testid=""bullet-list-item""><span>Residential and commercial use</span></li><li data-testid=""bullet-list-item""><span>Easy to maintain, no-wax flooring - simply clean with a dust mop, vacuum or pH neutral cleaner</span></li><li data-testid=""bullet-list-item""><span>Don't forget your coordinating trim, molding, tapping block, and soft-faced hammer - available on homedepot.com and shipped directly to your home or to your local Home Depot store; your choice</span></li><li data-testid=""bullet-list-item""><span>All online orders for this item may ship in multiple parcel packages or on a pallet via truckline carrier depending on order quantity</span></li><li data-testid=""bullet-list-item""><span>New ScratchProtect surface coating is the ultimate in scratch and stain resistance</span></li><li data-testid=""bullet-list-item""><span>Pre-attached underlayment provides a floor that's warm, comfortable and quiet underfoot</span></li><li data-testid=""bullet-list-item""><span>Drop-and-lock installation system makes it fast and easy for both pros and DIYers to install</span></li><li data-testid=""bullet-list-item""><span>Ultra-fresh treatment inhibits the growth of odor and stain causing mold and mildew on the flooring surface</span></li><li data-testid=""bullet-list-item""><span>No acclimation required; buy today, install today</span></li><li data-testid=""bullet-list-item""><span>For use indoors and in temperature-controlled environments only</span></li><li data-testid=""bullet-list-item""><span>Innovative ISOCORE technology creates a more rigid product that hides subfloor imperfections</span></li><li data-testid=""bullet-list-item""><span>Planks per carton: 7 planks; sq. ft. per carton: 20.06</span></li><li data-testid=""bullet-list-item""><span>Actual item color may vary from device screen representation; we recommend that you order a sample and view it in the room where your flooring will be installed</span></li><li data-testid=""bullet-list-item""><span>22 mil wear layer option available; Internet #311573426</span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/b/Flooring-Vinyl-Flooring/Lifeproof/N-5yc1vZapwrZnv7"" target=""_blank"" style=""color:#F96302;"">Shop all Lifeproof vinyl flooring</a></span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/c/ah/how-to-install-vinyl-plank-flooring/9ba683603be9fa5395fab90188fe437f"" target=""_blank"" style=""color:#F96302;"">How to Install Vinyl Plank Flooring</a></span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/b/Flooring/Lifeproof/N-5yc1vZaq7rZnv7"" target=""_blank"" style=""color:#F96302;"">Click here to learn more about exclusive Lifeproof Flooring products</a></span></li><li data-testid=""bullet-list-item""><span><a href=""https://www.homedepot.com/b/Flooring/PERFORMANCE-ACCESSORIES/Fawn/N-5yc1vZaq7rZtjkZ1z13fzm?storeSelection="" target=""_blank"" style=""color:#F96302;"">Don't forget your coordinating trim and moldings</a> - shop Performance Accessories in the 'You Might Also Need' section below.</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 300461626</span><span><span>Internet #:</span> 088969291165</span><span><span>Model #:</span> I966101L</span></div>","47.94","48","in","8.7","in","","undefined","33.51","lb","https://www.homedepot.com/p/Lifeproof-Woodacres-Oak-6-MIL-x-8-7-in-W-x-48-in-L-Click-Lock-Waterproof-Luxury-Vinyl-Plank-Flooring-20-1-sqft-case-I966101L/300461626","https://images.thdstatic.com/productImages/e610aaa7-1afa-4f18-9840-b0d842d25350/svn/woodacres-oak-lifeproof-vinyl-plank-flooring-i966101l-64_600.jpg","1"
"undefined","undefined","undefined","woodacres-oak-6-mil-x-87-in-w-x-48-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(201-sqftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/c01ebbc1-c34e-4151-a188-5ea47f77609a/svn/woodacres-oak-lifeproof-vinyl-plank-flooring-i966101l-e1_600.jpg","2"
"undefined","undefined","undefined","woodacres-oak-6-mil-x-87-in-w-x-48-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(201-sqftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/22845967-d776-47b5-a948-70ccd37b7588/ac0b3fcc-1cbb-4429-9f56-4a7e0c6402cc/1280x720/match/image.jpg","3"
"undefined","undefined","undefined","woodacres-oak-6-mil-x-87-in-w-x-48-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(201-sqftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/22845967-d776-47b5-a948-70ccd37b7588/ac0b3fcc-1cbb-4429-9f56-4a7e0c6402cc/1280x720/match/image.jpg","4"
"undefined","undefined","undefined","woodacres-oak-6-mil-x-87-in-w-x-48-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(201-sqftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/22845967-d776-47b5-a948-70ccd37b7588/ac0b3fcc-1cbb-4429-9f56-4a7e0c6402cc/1280x720/match/image.jpg","5"
"undefined","undefined","undefined","woodacres-oak-6-mil-x-87-in-w-x-48-in-l-click-lock-waterproof-luxury-vinyl-plank-flooring-(201-sqftcase)","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://cf-images.us-east-1.prod.boltdns.net/v1/static/66036796001/22845967-d776-47b5-a948-70ccd37b7588/ac0b3fcc-1cbb-4429-9f56-4a7e0c6402cc/1280x720/match/image.jpg","6"
"""Flooring,Rugs,Mats,Door Mats,Joist""","TrafficMaster","Diamond Gem 24 in. x 36 in. Walnut Door Mat","diamond-gem-24-in-x-36-in-walnut-door-mat","The TrafficMaster Diamond Gem 24 in. x 36 in. Walnut Door Mat helps keep floors clean. The attractive hobnail surface is designed to scrape dirt and debris off shoes keeping the dirt outside. The mat's durable synthetic surface helps to absorb water and resist stains. The hefty rubber backing keeps the mat where you put it, it is weather resistant and may be used outside all year long.<div class=""grid bullet-list-wrapper""><ul class=""bullet-list bullet-list--margin list list--type-square""><li class=""list__item""><span>Fashionable geometric surface design scrapes shoes and absorbs water to help keep your floors clean</span></li><li class=""list__item""><span>90% Recycled rubber backing with a durable synthetic top</span></li><li class=""list__item""><span>Stain-resistant carpet surface cleans easily by shaking, sweeping or hosing off</span></li><li class=""list__item""><span>Slip resistant recycled rubber backing for safety</span></li><li class=""list__item""><span><a href=""https://www.homedepot.com/b/Flooring/TrafficMaster/N-5yc1vZaq7rZ5bx"" target=""_blank"" style=""color:#F96302;"">Click here to shop for more TrafficMaster Flooring</a></span></li><li class=""list__item""><a href=""https://www.homedepot.com/c/Return_Policy"" target=""_blank"" rel=""noopener noreferrer"" class=""product-overview__return-link"">Return Policy</a></li></ul></div>","8.88","24","in","36","in","0.49","in","","undefined","https://www.homedepot.com/p/TrafficMaster-Diamond-Gem-24-in-x-36-in-Walnut-Door-Mat-60696140324x36/311566668","https://images.thdstatic.com/productImages/396a61c0-373f-4001-844e-686cb991e3d0/svn/walnut-trafficmaster-door-mats-60696140324x36-64_600.jpg","1"
"undefined","undefined","undefined","diamond-gem-24-in-x-36-in-walnut-door-mat","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/756c7d04-9548-4749-a1db-236264e74f99/svn/walnut-trafficmaster-door-mats-60696140324x36-c3_600.jpg","2"
"undefined","undefined","undefined","diamond-gem-24-in-x-36-in-walnut-door-mat","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","undefined","https://images.thdstatic.com/productImages/47532557-bd14-4436-ae66-86f9e6513c10/svn/walnut-trafficmaster-door-mats-60696140324x36-31_600.jpg","3"
"""Building Materials,Roofing,Roof Panels,Metal Roofing""","Gibraltar Building Products","8 ft. Corrugated Galvanized Steel 31-Gauge Roof Panel","8-ft-corrugated-galvanized-steel-31-gauge-roof-panel","<div class=""sui-flex sui-flex-col sui-gap-4""><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Can be used in a variety of applications</span></li><li data-testid=""bullet-list-item""><span>Ideal for protection against wind, heat, humidity, &amp; water</span></li><li data-testid=""bullet-list-item""><span>Made from durable galvanized steel</span></li></ul><span class=""sui-mt-8""><h5 class=""sui-h5-bold sui-line-clamp-unset sui-text-primary"">About This Product</h5></span><p>Gibraltar's galvanized steel corrugated panels are trusted by professionals and homeowners for a variety of applications. This 31-Gauge corrugated galvanized steel panel is a thin utility use panel that's durable for roofing and siding and is also recommended for DIY projects, privacy fencing, planters and garden sheds. Other uses include: back splashes, ceilings, wainscoting and craft projects. The distinctive galvanized finish will stand up to all kinds of weather and can be painted or aged for a variety of interesting visual effects. Corrugated panels are easily cut with shears and being light weight makes them easy to use and transport.</p></div><ul class=""sui-w-full sui-list-disc sui-px-6 sui-flex sui-flex-col sui-gap-2 sui-mt-4"" data-testid=""bullet-list""><li data-testid=""bullet-list-item""><span>Thin and light weight for ease of use or transport; cuts easily with common aviation snips</span></li><li data-testid=""bullet-list-item""><span>31-Gauge thickness, recommended for roof slopes of 3/12 pitch or greater</span></li><li data-testid=""bullet-list-item""><span>Corrugated panels will not rot, mildew or warp and can form an effective pesticide-free barrier against termites and other insects</span></li><li data-testid=""bullet-list-item""><span>Non-combustible; resistance to fire increases your security and may result in lower insurance premiums</span></li><li data-testid=""bullet-list-item""><span>Corrugated panels are a good choice for the environment; after a long service life corrugated panels are still 100% recyclable</span></li><li data-testid=""bullet-list-item""><span>21-1/2 in. roof coverage or 24 in. siding coverage</span></li><li data-testid=""bullet-list-item""><span>Galvanized steel is a low-maintenance product that is known for durability</span></li><li data-testid=""bullet-list-item""><span>Panel is unpainted</span></li><li data-testid=""bullet-list-item""><a href=""https://www.homedepot.com/c/Return_Policy"" class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">Return Policy</a></li><li data-testid=""bullet-list-item""><div class=""sui-flex sui-flex-row""><div>California residents</div>&nbsp;<div><a class=""sui-font-regular sui-text-base sui-tracking-normal sui-normal-case sui-line-clamp-unset sui-text-primary focus-visible:sui-bg-focus focus-visible:sui-outline-none sui-underline"">see Prop 65 WARNINGS</a></div></div></li></ul><div class=""sui-flex sui-flex-col sui-gap-2 sui-my-4"" data-testid=""productInfo""><span><span>Product ID #:</span> 202092961</span><span><span>Internet #:</span> 099137600665</span><span><span>Model #:</span> 13513</span></div>","18.48","8","ft","25.75","in","0.01","in","7.37","lb","https://www.homedepot.com/p/8-ft-Corrugated-Galvanized-Steel-31-Gauge-Roof-Panel-13513/202092961","https://images.thdstatic.com/productImages/e6c67ca2-8514-4deb-80e9-22055869e93b/svn/metal-roofing-13513-64_600.jpg","1"
